Timestamp,Temperature (°C),Machine Speed (RPM),Production Quality Score,Vibration Level (mm/s),Energy Consumption (kWh),Optimal Conditions
2025-04-06 19:10:00,76.0,1486,8.05,0.04,1.23,1
2025-04-06 19:11:00,76.45,1523,8.32,0.09,1.91,0
2025-04-06 19:12:00,73.84,1531,8.42,0.05,2.0,0
2025-04-06 19:13:00,75.37,1457,8.19,0.05,1.96,0
2025-04-06 19:14:00,73.66,1473,8.33,0.03,1.3,0
2025-04-06 19:15:00,75.38,1510,8.98,0.09,1.42,0
2025-04-06 19:16:00,75.52,1522,8.92,0.07,1.17,0
2025-04-06 19:17:00,77.53,1468,8.71,0.07,1.58,0
2025-04-06 19:18:00,76.0,1471,8.49,0.1,1.24,0
2025-04-06 19:19:00,73.24,1539,8.11,0.06,1.14,0
2025-04-06 19:20:00,72.45,1505,8.5,0.08,1.72,0
2025-04-06 19:21:00,77.33,1512,8.39,0.07,1.58,0
2025-04-06 19:22:00,73.33,1527,8.44,0.04,1.67,0
2025-04-06 19:23:00,74.38,1512,8.05,0.1,1.51,0
2025-04-06 19:24:00,77.09,1545,8.56,0.08,1.47,0
2025-04-06 19:25:00,76.48,1535,8.51,0.06,1.63,0
2025-04-06 19:26:00,73.63,1528,8.77,0.04,1.69,0
2025-04-06 19:27:00,70.68,1525,8.5,0.04,1.21,0
2025-04-06 19:28:00,74.19,1492,8.92,0.09,1.19,0
2025-04-06 19:29:00,72.32,1484,8.58,0.09,1.01,0
2025-04-06 19:30:00,72.63,1466,8.71,0.05,1.07,0
2025-04-06 19:31:00,74.97,1471,8.52,0.04,1.1,0
2025-04-06 19:32:00,74.03,1522,8.73,0.03,1.3,1
2025-04-06 19:33:00,72.56,1489,8.68,0.06,1.41,0
2025-04-06 19:34:00,75.09,1533,8.58,0.05,1.22,0
2025-04-06 19:35:00,76.86,1478,8.45,0.03,1.16,0
2025-04-06 19:36:00,74.33,1546,8.7,0.08,1.35,0
2025-04-06 19:37:00,77.61,1520,8.54,0.05,1.65,0
2025-04-06 19:38:00,75.77,1548,8.78,0.05,1.91,0
2025-04-06 19:39:00,76.41,1502,8.65,0.08,1.92,0
2025-04-06 19:40:00,74.59,1457,8.79,0.07,1.35,0
2025-04-06 19:41:00,77.52,1475,8.54,0.09,1.79,0
2025-04-06 19:42:00,73.63,1460,8.17,0.09,1.41,0
2025-04-06 19:43:00,75.61,1528,8.01,0.08,1.31,0
2025-04-06 19:44:00,72.19,1499,8.19,0.04,1.6,0
2025-04-06 19:45:00,75.53,1460,8.43,0.03,1.22,0
2025-04-06 19:46:00,74.25,1513,8.94,0.03,1.35,1
2025-04-06 19:47:00,74.6,1543,8.8,0.05,1.52,0
2025-04-06 19:48:00,71.51,1525,8.36,0.04,1.42,0
2025-04-06 19:49:00,78.49,1488,8.95,0.08,1.01,0
2025-04-06 19:50:00,73.5,1545,8.04,0.06,1.9,0
2025-04-06 19:51:00,74.44,1472,8.24,0.09,1.99,0
2025-04-06 19:52:00,72.96,1501,8.57,0.06,1.34,0
2025-04-06 19:53:00,75.14,1482,8.43,0.08,1.12,0
2025-04-06 19:54:00,77.71,1460,8.15,0.05,1.34,0
2025-04-06 19:55:00,75.52,1511,8.64,0.1,1.09,0
2025-04-06 19:56:00,72.89,1502,8.16,0.05,1.47,0
2025-04-06 19:57:00,74.15,1527,8.28,0.1,1.71,0
2025-04-06 19:58:00,75.38,1456,8.68,0.07,1.34,0
2025-04-06 19:59:00,73.86,1498,8.48,0.1,1.54,0
2025-04-06 20:00:00,76.28,1527,8.08,0.06,1.89,0
2025-04-06 20:01:00,75.09,1503,8.57,0.07,1.82,0
2025-04-06 20:02:00,77.72,1492,8.22,0.08,1.78,0
2025-04-06 20:03:00,76.71,1544,8.24,0.05,1.44,0
2025-04-06 20:04:00,76.64,1479,8.67,0.06,1.95,0
2025-04-06 20:05:00,76.7,1549,8.72,0.04,1.61,0
2025-04-06 20:06:00,73.58,1549,8.4,0.07,1.73,0
2025-04-06 20:07:00,74.98,1520,8.14,0.06,1.05,1
2025-04-06 20:08:00,78.1,1462,8.29,0.07,1.15,0
2025-04-06 20:09:00,75.01,1539,8.23,0.07,1.43,0
2025-04-06 20:10:00,76.58,1488,8.34,0.04,1.85,0
2025-04-06 20:11:00,71.3,1521,8.42,0.07,1.8,0
2025-04-06 20:12:00,72.7,1545,8.7,0.07,2.0,0
2025-04-06 20:13:00,73.17,1524,8.42,0.08,1.76,0
2025-04-06 20:14:00,72.81,1526,9.0,0.09,1.44,0
2025-04-06 20:15:00,75.86,1531,8.67,0.1,1.09,0
2025-04-06 20:16:00,73.17,1472,8.58,0.06,1.17,0
2025-04-06 20:17:00,78.07,1531,8.17,0.1,1.61,0
2025-04-06 20:18:00,75.86,1463,8.34,0.04,1.05,0
2025-04-06 20:19:00,75.24,1454,8.9,0.09,1.3,0
2025-04-06 20:20:00,76.09,1521,8.9,0.09,1.18,0
2025-04-06 20:21:00,74.95,1475,8.81,0.09,1.2,0
2025-04-06 20:22:00,71.56,1483,8.04,0.04,1.06,0
2025-04-06 20:23:00,75.93,1549,8.79,0.04,1.72,0
2025-04-06 20:24:00,76.68,1538,8.31,0.04,1.04,0
2025-04-06 20:25:00,76.99,1458,8.5,0.09,1.18,0
2025-04-06 20:26:00,73.13,1499,8.89,0.09,1.8,0
2025-04-06 20:27:00,72.58,1517,8.52,0.08,1.79,0
2025-04-06 20:28:00,73.22,1544,8.49,0.07,1.74,0
2025-04-06 20:29:00,74.91,1537,8.13,0.06,1.84,0
2025-04-06 20:30:00,78.67,1523,8.26,0.08,1.41,0
2025-04-06 20:31:00,75.75,1521,8.71,0.09,1.05,0
2025-04-06 20:32:00,74.74,1492,8.46,0.07,1.11,0
2025-04-06 20:33:00,77.98,1456,8.39,0.08,1.05,0
2025-04-06 20:34:00,75.29,1515,8.83,0.04,1.7,1
2025-04-06 20:35:00,75.36,1481,8.2,0.07,1.74,0
2025-04-06 20:36:00,77.08,1518,8.74,0.05,1.99,0
2025-04-06 20:37:00,75.11,1534,8.94,0.08,1.77,0
2025-04-06 20:38:00,73.04,1486,8.93,0.04,1.5,0
2025-04-06 20:39:00,77.15,1548,8.36,0.09,1.14,0
2025-04-06 20:40:00,73.95,1527,8.41,0.06,1.02,0
2025-04-06 20:41:00,79.61,1460,8.69,0.07,1.07,0
2025-04-06 20:42:00,72.34,1450,8.15,0.07,1.87,0
2025-04-06 20:43:00,77.56,1467,8.41,0.09,1.21,0
2025-04-06 20:44:00,73.37,1492,8.52,0.04,1.58,0
2025-04-06 20:45:00,72.73,1510,8.75,0.06,1.32,0
2025-04-06 20:46:00,74.12,1478,8.61,0.08,1.59,0
2025-04-06 20:47:00,75.54,1488,8.86,0.09,1.97,0
2025-04-06 20:48:00,73.7,1517,8.54,0.09,1.6,0
2025-04-06 20:49:00,72.02,1508,8.99,0.03,1.28,0
2025-04-06 20:50:00,74.65,1548,8.6,0.06,1.41,0
2025-04-06 20:51:00,74.19,1476,8.98,0.07,1.87,0
2025-04-06 20:52:00,73.55,1483,8.79,0.04,1.47,0
2025-04-06 20:53:00,76.42,1450,8.41,0.05,1.12,0
2025-04-06 20:54:00,76.39,1517,8.48,0.06,1.04,0
2025-04-06 20:55:00,74.32,1495,8.38,0.09,1.53,0
2025-04-06 20:56:00,75.93,1531,8.53,0.04,1.32,0
2025-04-06 20:57:00,73.32,1517,8.83,0.05,1.12,0
2025-04-06 20:58:00,74.68,1483,8.63,0.06,1.44,1
2025-04-06 20:59:00,72.19,1529,8.66,0.08,1.37,0
2025-04-06 21:00:00,76.17,1488,8.16,0.08,1.52,0
2025-04-06 21:01:00,74.38,1508,8.23,0.07,1.86,0
2025-04-06 21:02:00,75.03,1482,8.47,0.03,1.26,1
2025-04-06 21:03:00,74.04,1491,8.99,0.1,1.29,0
2025-04-06 21:04:00,77.24,1484,8.32,0.06,1.35,0
2025-04-06 21:05:00,75.53,1492,8.48,0.09,1.11,0
2025-04-06 21:06:00,71.76,1491,8.56,0.08,1.98,0
2025-04-06 21:07:00,74.0,1455,8.08,0.04,1.53,0
2025-04-06 21:08:00,74.14,1549,8.23,0.09,1.67,0
2025-04-06 21:09:00,73.67,1543,8.16,0.03,1.26,0
2025-04-06 21:10:00,73.92,1479,8.99,0.07,1.92,0
2025-04-06 21:11:00,76.08,1460,8.68,0.04,1.26,0
2025-04-06 21:12:00,74.38,1451,8.79,0.05,1.47,0
2025-04-06 21:13:00,76.36,1487,8.36,0.09,1.24,0
2025-04-06 21:14:00,75.39,1461,8.19,0.03,1.46,0
2025-04-06 21:15:00,72.75,1511,8.87,0.07,1.05,0
2025-04-06 21:16:00,75.53,1538,8.86,0.03,1.09,0
2025-04-06 21:17:00,70.99,1458,8.45,0.05,1.64,0
2025-04-06 21:18:00,75.24,1467,8.72,0.07,1.27,0
2025-04-06 21:19:00,72.53,1497,8.86,0.03,1.51,0
2025-04-06 21:20:00,76.73,1540,8.75,0.05,1.39,0
2025-04-06 21:21:00,74.23,1534,8.83,0.03,1.55,0
2025-04-06 21:22:00,71.63,1522,8.15,0.07,1.67,0
2025-04-06 21:23:00,73.41,1531,8.24,0.06,1.78,0
2025-04-06 21:24:00,73.28,1468,8.57,0.05,1.41,0
2025-04-06 21:25:00,76.53,1462,8.55,0.07,1.63,0
2025-04-06 21:26:00,73.95,1460,8.11,0.03,1.01,0
2025-04-06 21:27:00,73.96,1484,8.17,0.04,1.02,0
2025-04-06 21:28:00,75.67,1471,8.73,0.03,1.24,0
2025-04-06 21:29:00,74.91,1521,8.14,0.09,1.67,0
2025-04-06 21:30:00,76.45,1454,8.63,0.04,1.87,0
2025-04-06 21:31:00,74.12,1524,8.44,0.04,1.46,1
2025-04-06 21:32:00,78.97,1537,8.22,0.04,1.33,0
2025-04-06 21:33:00,76.39,1517,8.19,0.04,1.83,0
2025-04-06 21:34:00,75.12,1542,8.49,0.09,1.52,0
2025-04-06 21:35:00,79.13,1528,8.6,0.05,1.45,0
2025-04-06 21:36:00,73.38,1479,8.52,0.07,1.36,0
2025-04-06 21:37:00,78.01,1541,8.6,0.03,1.99,0
2025-04-06 21:38:00,74.37,1548,8.46,0.08,1.27,0
2025-04-06 21:39:00,74.9,1511,8.37,0.04,1.94,1
2025-04-06 21:40:00,75.95,1545,8.31,0.09,1.55,0
2025-04-06 21:41:00,75.28,1500,8.02,0.04,1.17,1
2025-04-06 21:42:00,75.1,1533,8.46,0.06,1.82,0
2025-04-06 21:43:00,75.45,1474,8.95,0.05,1.75,0
2025-04-06 21:44:00,78.77,1527,8.15,0.05,1.58,0
2025-04-06 21:45:00,75.16,1499,8.9,0.03,1.56,1
2025-04-06 21:46:00,75.01,1463,8.33,0.06,1.95,0
2025-04-06 21:47:00,75.28,1497,8.68,0.08,1.19,0
2025-04-06 21:48:00,75.79,1476,8.79,0.04,1.27,1
2025-04-06 21:49:00,74.2,1529,8.98,0.06,1.37,0
2025-04-06 21:50:00,78.31,1471,8.2,0.06,1.58,0
2025-04-06 21:51:00,75.54,1525,8.79,0.08,1.46,0
2025-04-06 21:52:00,74.26,1496,8.89,0.04,1.48,1
2025-04-06 21:53:00,75.43,1546,8.21,0.1,1.66,0
2025-04-06 21:54:00,79.17,1510,8.15,0.05,1.31,0
2025-04-06 21:55:00,77.0,1480,8.41,0.06,1.06,0
2025-04-06 21:56:00,72.79,1488,8.41,0.03,1.09,0
2025-04-06 21:57:00,72.27,1523,8.12,0.09,1.94,0
2025-04-06 21:58:00,75.63,1496,8.03,0.09,1.56,0
2025-04-06 21:59:00,75.25,1508,8.92,0.06,1.0,1
2025-04-06 22:00:00,77.73,1507,8.76,0.05,1.34,0
2025-04-06 22:01:00,79.25,1522,8.35,0.05,1.75,0
2025-04-06 22:02:00,75.37,1512,8.09,0.06,1.21,1
2025-04-06 22:03:00,76.68,1489,8.24,0.08,1.02,0
2025-04-06 22:04:00,75.71,1460,8.3,0.06,1.67,0
2025-04-06 22:05:00,74.6,1536,8.7,0.06,1.28,0
2025-04-06 22:06:00,76.7,1496,8.36,0.04,1.79,0
2025-04-06 22:07:00,77.98,1546,8.92,0.07,1.31,0
2025-04-06 22:08:00,77.84,1533,8.08,0.08,1.85,0
2025-04-06 22:09:00,75.91,1487,8.46,0.05,1.68,1
2025-04-06 22:10:00,73.53,1484,8.91,0.1,1.01,0
2025-04-06 22:11:00,79.8,1453,8.85,0.09,1.05,0
2025-04-06 22:12:00,76.87,1477,8.19,0.09,1.27,0
2025-04-06 22:13:00,71.07,1478,8.39,0.04,1.94,0
2025-04-06 22:14:00,78.16,1472,8.44,0.05,1.28,0
2025-04-06 22:15:00,73.57,1459,8.88,0.05,1.3,0
2025-04-06 22:16:00,73.28,1458,8.38,0.09,1.86,0
2025-04-06 22:17:00,73.58,1486,8.18,0.04,1.52,0
2025-04-06 22:18:00,77.54,1522,8.28,0.03,1.16,0
2025-04-06 22:19:00,74.7,1536,8.88,0.08,1.08,0
2025-04-06 22:20:00,76.16,1461,8.67,0.04,1.31,0
2025-04-06 22:21:00,72.79,1490,8.19,0.07,1.03,0
2025-04-06 22:22:00,72.62,1477,8.4,0.09,1.43,0
2025-04-06 22:23:00,75.52,1513,8.14,0.07,1.55,0
2025-04-06 22:24:00,75.95,1508,8.4,0.05,1.75,1
2025-04-06 22:25:00,74.07,1535,8.97,0.03,1.55,0
2025-04-06 22:26:00,77.41,1450,8.32,0.03,1.36,0
2025-04-06 22:27:00,74.52,1539,8.7,0.08,1.5,0
2025-04-06 22:28:00,74.82,1470,8.02,0.09,1.48,0
2025-04-06 22:29:00,72.22,1454,8.02,0.07,1.43,0
2025-04-06 22:30:00,76.39,1456,8.02,0.04,1.42,0
2025-04-06 22:31:00,71.2,1456,8.23,0.1,1.82,0
2025-04-06 22:32:00,71.86,1519,8.23,0.04,1.81,0
2025-04-06 22:33:00,71.66,1484,8.49,0.03,1.83,0
2025-04-06 22:34:00,76.32,1453,8.98,0.03,1.42,0
2025-04-06 22:35:00,75.58,1460,8.67,0.07,1.67,0
2025-04-06 22:36:00,75.27,1510,8.61,0.05,1.35,1
2025-04-06 22:37:00,72.86,1455,8.44,0.09,1.95,0
2025-04-06 22:38:00,77.98,1528,8.57,0.08,1.33,0
2025-04-06 22:39:00,77.67,1488,8.49,0.06,1.37,0
2025-04-06 22:40:00,76.2,1526,8.93,0.07,1.86,0
2025-04-06 22:41:00,75.84,1548,8.98,0.06,1.77,0
2025-04-06 22:42:00,76.0,1501,8.64,0.03,1.69,1
2025-04-06 22:43:00,75.06,1474,8.95,0.03,1.11,0
2025-04-06 22:44:00,76.53,1505,8.47,0.04,1.9,0
2025-04-06 22:45:00,75.61,1504,8.57,0.05,1.76,1
2025-04-06 22:46:00,72.56,1538,8.6,0.03,1.62,0
2025-04-06 22:47:00,73.99,1473,8.53,0.03,1.99,0
2025-04-06 22:48:00,71.85,1522,8.76,0.09,1.88,0
2025-04-06 22:49:00,74.36,1482,8.89,0.06,1.71,1
2025-04-06 22:50:00,72.09,1529,8.73,0.05,1.63,0
2025-04-06 22:51:00,73.58,1514,8.41,0.06,1.68,0
2025-04-06 22:52:00,76.78,1466,8.09,0.1,1.79,0
2025-04-06 22:53:00,76.23,1499,8.02,0.03,1.8,0
2025-04-06 22:54:00,75.02,1477,8.46,0.05,1.63,1
2025-04-06 22:55:00,75.0,1471,8.25,0.05,1.88,0
2025-04-06 22:56:00,74.79,1481,8.57,0.07,1.87,0
2025-04-06 22:57:00,77.74,1473,8.98,0.09,1.98,0
2025-04-06 22:58:00,72.65,1485,8.82,0.06,1.25,0
2025-04-06 22:59:00,76.56,1539,8.25,0.05,1.99,0
2025-04-06 23:00:00,74.4,1502,8.0,0.06,1.66,1
2025-04-06 23:01:00,77.66,1476,8.12,0.05,1.05,0
2025-04-06 23:02:00,75.03,1466,8.88,0.04,1.3,0
2025-04-06 23:03:00,74.63,1452,8.89,0.09,1.27,0
2025-04-06 23:04:00,75.64,1505,8.71,0.07,1.42,0
2025-04-06 23:05:00,72.66,1533,8.85,0.07,1.57,0
2025-04-06 23:06:00,73.09,1459,8.82,0.04,1.81,0
2025-04-06 23:07:00,74.38,1480,8.83,0.06,1.86,1
2025-04-06 23:08:00,74.59,1483,8.89,0.09,1.0,0
2025-04-06 23:09:00,76.61,1475,8.98,0.1,1.16,0
2025-04-06 23:10:00,75.86,1538,8.05,0.09,1.93,0
2025-04-06 23:11:00,73.97,1476,8.9,0.1,1.67,0
2025-04-06 23:12:00,73.13,1544,8.49,0.05,1.75,0
2025-04-06 23:13:00,76.01,1499,8.02,0.08,1.82,0
2025-04-06 23:14:00,74.99,1543,8.72,0.08,1.96,0
2025-04-06 23:15:00,74.41,1479,8.71,0.05,1.25,1
2025-04-06 23:16:00,76.24,1509,8.88,0.1,1.97,0
2025-04-06 23:17:00,77.04,1523,9.0,0.04,1.53,0
2025-04-06 23:18:00,75.51,1518,8.76,0.03,1.44,1
2025-04-06 23:19:00,75.2,1467,8.89,0.07,1.38,0
2025-04-06 23:20:00,73.39,1538,8.22,0.07,1.77,0
2025-04-06 23:21:00,74.56,1544,8.96,0.05,1.68,0
2025-04-06 23:22:00,72.68,1498,8.03,0.04,1.22,0
2025-04-06 23:23:00,79.01,1530,8.92,0.05,1.42,0
2025-04-06 23:24:00,75.23,1517,8.84,0.1,1.14,0
2025-04-06 23:25:00,74.81,1531,8.77,0.03,1.32,0
2025-04-06 23:26:00,73.62,1466,8.81,0.04,1.58,0
2025-04-06 23:27:00,78.5,1539,8.03,0.06,1.04,0
2025-04-06 23:28:00,70.53,1500,8.9,0.04,1.83,0
2025-04-06 23:29:00,75.36,1519,8.18,0.07,1.45,0
2025-04-06 23:30:00,78.64,1459,8.8,0.05,1.06,0
2025-04-06 23:31:00,73.66,1451,8.64,0.09,1.35,0
2025-04-06 23:32:00,72.38,1456,8.69,0.07,1.34,0
2025-04-06 23:33:00,75.77,1536,8.56,0.08,1.12,0
2025-04-06 23:34:00,77.41,1515,8.77,0.09,1.53,0
2025-04-06 23:35:00,74.93,1533,8.64,0.08,1.23,0
2025-04-06 23:36:00,72.26,1542,8.1,0.06,1.11,0
2025-04-06 23:37:00,74.68,1477,8.76,0.07,1.07,0
2025-04-06 23:38:00,77.16,1514,8.77,0.09,1.81,0
2025-04-06 23:39:00,76.45,1512,8.45,0.07,1.46,0
2025-04-06 23:40:00,72.73,1461,8.75,0.05,1.15,0
2025-04-06 23:41:00,74.31,1547,8.67,0.07,1.39,0
2025-04-06 23:42:00,76.32,1466,8.34,0.08,1.73,0
2025-04-06 23:43:00,71.85,1545,8.56,0.06,1.5,0
2025-04-06 23:44:00,79.01,1487,8.04,0.07,1.75,0
2025-04-06 23:45:00,73.84,1452,8.43,0.06,1.17,0
2025-04-06 23:46:00,77.87,1456,8.44,0.05,1.81,0
2025-04-06 23:47:00,71.76,1508,8.26,0.06,1.79,0
2025-04-06 23:48:00,74.9,1468,8.93,0.05,1.54,0
2025-04-06 23:49:00,76.07,1541,8.51,0.09,1.71,0
2025-04-06 23:50:00,73.58,1522,8.27,0.06,1.96,0
2025-04-06 23:51:00,75.02,1529,8.23,0.09,1.72,0
2025-04-06 23:52:00,74.28,1517,8.12,0.09,1.66,0
2025-04-06 23:53:00,76.11,1481,8.56,0.07,1.21,0
2025-04-06 23:54:00,75.59,1542,8.94,0.09,1.72,0
2025-04-06 23:55:00,76.05,1516,8.11,0.07,1.63,0
2025-04-06 23:56:00,72.14,1462,8.7,0.04,1.68,0
2025-04-06 23:57:00,77.3,1451,8.79,0.06,1.75,0
2025-04-06 23:58:00,73.43,1543,8.52,0.09,1.27,0
2025-04-06 23:59:00,78.89,1508,8.82,0.04,1.42,0
2025-04-07 00:00:00,74.75,1549,8.73,0.04,1.88,0
2025-04-07 00:01:00,73.17,1532,8.65,0.05,1.99,0
2025-04-07 00:02:00,77.33,1492,8.88,0.09,1.41,0
2025-04-07 00:03:00,76.3,1457,8.83,0.09,1.8,0
2025-04-07 00:04:00,75.37,1463,8.26,0.07,1.85,0
2025-04-07 00:05:00,75.02,1497,8.52,0.08,1.77,0
2025-04-07 00:06:00,75.6,1527,8.74,0.06,1.54,0
2025-04-07 00:07:00,76.26,1529,8.92,0.08,1.26,0
2025-04-07 00:08:00,77.94,1548,8.93,0.06,1.19,0
2025-04-07 00:09:00,74.73,1471,8.61,0.06,1.56,0
2025-04-07 00:10:00,76.85,1481,8.49,0.07,1.45,0
2025-04-07 00:11:00,75.03,1475,8.42,0.09,1.42,0
2025-04-07 00:12:00,71.69,1486,8.96,0.05,1.64,0
2025-04-07 00:13:00,77.46,1450,8.88,0.09,1.17,0
2025-04-07 00:14:00,72.53,1543,8.41,0.06,1.74,0
2025-04-07 00:15:00,75.1,1451,8.51,0.06,1.79,0
2025-04-07 00:16:00,74.55,1494,8.69,0.06,1.08,1
2025-04-07 00:17:00,77.22,1509,8.69,0.07,1.07,0
2025-04-07 00:18:00,73.48,1499,8.37,0.08,1.32,0
2025-04-07 00:19:00,72.19,1497,8.27,0.06,1.74,0
2025-04-07 00:20:00,75.38,1450,8.59,0.04,1.91,0
2025-04-07 00:21:00,75.81,1519,8.53,0.09,1.54,0
2025-04-07 00:22:00,78.01,1533,8.78,0.1,1.52,0
2025-04-07 00:23:00,76.52,1542,8.61,0.08,1.64,0
2025-04-07 00:24:00,75.48,1537,8.1,0.1,1.61,0
2025-04-07 00:25:00,79.28,1511,8.49,0.08,1.17,0
2025-04-07 00:26:00,71.01,1518,8.38,0.05,1.23,0
2025-04-07 00:27:00,74.49,1509,8.01,0.07,1.03,0
2025-04-07 00:28:00,74.31,1535,8.94,0.09,1.32,0
2025-04-07 00:29:00,79.36,1538,8.82,0.04,1.69,0
2025-04-07 00:30:00,76.92,1473,8.35,0.05,1.48,0
2025-04-07 00:31:00,70.53,1460,8.57,0.07,1.54,0
2025-04-07 00:32:00,72.48,1539,8.67,0.07,1.19,0
2025-04-07 00:33:00,73.52,1511,8.74,0.04,1.39,0
2025-04-07 00:34:00,76.37,1487,8.9,0.07,1.24,0
2025-04-07 00:35:00,72.82,1466,8.88,0.08,1.94,0
2025-04-07 00:36:00,75.87,1460,8.21,0.06,1.02,0
2025-04-07 00:37:00,74.68,1506,8.32,0.08,1.86,0
2025-04-07 00:38:00,74.43,1484,8.15,0.03,1.99,1
2025-04-07 00:39:00,79.54,1464,8.59,0.05,1.05,0
2025-04-07 00:40:00,75.14,1461,8.81,0.05,1.43,0
2025-04-07 00:41:00,71.97,1471,8.56,0.08,1.29,0
2025-04-07 00:42:00,71.89,1502,8.87,0.09,1.07,0
2025-04-07 00:43:00,73.56,1480,8.6,0.05,1.26,0
2025-04-07 00:44:00,75.2,1524,8.15,0.1,1.91,0
2025-04-07 00:45:00,74.78,1453,8.44,0.05,1.7,0
2025-04-07 00:46:00,72.13,1486,8.52,0.07,1.32,0
2025-04-07 00:47:00,76.62,1492,8.36,0.06,1.68,0
2025-04-07 00:48:00,74.53,1485,8.81,0.08,1.91,0
2025-04-07 00:49:00,72.08,1458,8.45,0.06,1.85,0
2025-04-07 00:50:00,75.48,1534,8.26,0.07,1.37,0
2025-04-07 00:51:00,77.48,1459,8.82,0.07,1.23,0
2025-04-07 00:52:00,76.38,1497,8.6,0.07,1.66,0
2025-04-07 00:53:00,75.84,1451,8.04,0.07,1.52,0
2025-04-07 00:54:00,76.64,1494,8.66,0.07,1.47,0
2025-04-07 00:55:00,76.81,1455,8.84,0.07,1.33,0
2025-04-07 00:56:00,74.02,1464,8.03,0.04,1.57,0
2025-04-07 00:57:00,76.03,1485,8.96,0.04,1.66,0
2025-04-07 00:58:00,73.68,1549,8.43,0.06,1.04,0
2025-04-07 00:59:00,74.9,1451,8.35,0.06,1.02,0
2025-04-07 01:00:00,73.47,1538,8.35,0.08,1.19,0
2025-04-07 01:01:00,75.11,1479,8.13,0.07,1.59,0
2025-04-07 01:02:00,76.03,1478,8.13,0.04,1.96,0
2025-04-07 01:03:00,76.73,1493,8.47,0.03,1.18,0
2025-04-07 01:04:00,77.06,1483,8.3,0.03,1.03,0
2025-04-07 01:05:00,74.3,1481,8.9,0.1,1.94,0
2025-04-07 01:06:00,72.69,1530,8.69,0.09,1.89,0
2025-04-07 01:07:00,73.91,1541,8.3,0.04,1.48,0
2025-04-07 01:08:00,74.64,1461,8.72,0.07,2.0,0
2025-04-07 01:09:00,76.85,1513,8.39,0.04,1.41,0
2025-04-07 01:10:00,74.75,1459,8.61,0.06,1.51,0
2025-04-07 01:11:00,72.97,1475,8.19,0.08,1.99,0
2025-04-07 01:12:00,74.21,1531,8.18,0.09,1.62,0
2025-04-07 01:13:00,71.94,1536,8.3,0.06,1.26,0
2025-04-07 01:14:00,72.6,1507,8.57,0.05,1.97,0
2025-04-07 01:15:00,73.59,1506,8.41,0.1,1.6,0
2025-04-07 01:16:00,75.73,1524,8.61,0.08,2.0,0
2025-04-07 01:17:00,73.57,1497,8.91,0.06,1.1,0
2025-04-07 01:18:00,77.52,1480,8.38,0.03,1.92,0
2025-04-07 01:19:00,73.95,1487,8.92,0.03,1.9,0
2025-04-07 01:20:00,77.02,1494,8.75,0.04,1.68,0
2025-04-07 01:21:00,72.89,1480,8.51,0.1,1.97,0
2025-04-07 01:22:00,76.84,1476,8.95,0.09,1.23,0
2025-04-07 01:23:00,74.11,1486,8.28,0.04,1.53,1
2025-04-07 01:24:00,75.87,1549,8.27,0.1,1.31,0
2025-04-07 01:25:00,74.64,1502,8.82,0.06,1.8,1
2025-04-07 01:26:00,77.44,1469,8.57,0.04,1.1,0
2025-04-07 01:27:00,76.91,1495,8.4,0.1,1.95,0
2025-04-07 01:28:00,73.26,1546,8.64,0.09,1.34,0
2025-04-07 01:29:00,72.79,1517,8.9,0.09,1.11,0
2025-04-07 01:30:00,75.0,1537,8.66,0.05,1.72,0
2025-04-07 01:31:00,72.81,1472,8.91,0.08,1.09,0
2025-04-07 01:32:00,73.73,1530,8.27,0.04,1.94,0
2025-04-07 01:33:00,73.32,1532,8.83,0.09,1.88,0
2025-04-07 01:34:00,77.52,1541,8.02,0.08,1.57,0
2025-04-07 01:35:00,75.51,1463,8.66,0.09,1.92,0
2025-04-07 01:36:00,74.6,1486,8.58,0.09,1.74,0
2025-04-07 01:37:00,74.73,1526,8.61,0.03,1.91,0
2025-04-07 01:38:00,72.93,1515,8.41,0.04,1.1,0
2025-04-07 01:39:00,75.49,1459,8.37,0.07,1.25,0
2025-04-07 01:40:00,72.03,1459,8.08,0.04,1.24,0
2025-04-07 01:41:00,72.92,1455,8.4,0.04,1.39,0
2025-04-07 01:42:00,75.77,1545,8.24,0.06,1.44,0
2025-04-07 01:43:00,73.82,1502,8.43,0.1,1.53,0
2025-04-07 01:44:00,73.35,1520,8.04,0.04,1.02,0
2025-04-07 01:45:00,73.57,1542,8.91,0.07,1.55,0
2025-04-07 01:46:00,72.42,1495,8.37,0.1,1.65,0
2025-04-07 01:47:00,75.96,1511,8.06,0.04,1.34,1
2025-04-07 01:48:00,75.84,1468,8.48,0.04,1.92,0
2025-04-07 01:49:00,76.3,1501,8.6,0.05,1.22,0
2025-04-07 01:50:00,71.58,1503,8.38,0.08,1.25,0
2025-04-07 01:51:00,74.18,1471,8.01,0.05,1.43,0
2025-04-07 01:52:00,75.89,1455,8.72,0.06,1.2,0
2025-04-07 01:53:00,73.71,1517,8.48,0.04,1.2,0
2025-04-07 01:54:00,76.27,1495,8.95,0.1,1.75,0
2025-04-07 01:55:00,76.95,1513,8.87,0.03,1.94,0
2025-04-07 01:56:00,76.19,1541,8.07,0.08,1.37,0
2025-04-07 01:57:00,74.58,1509,8.43,0.04,1.73,1
2025-04-07 01:58:00,76.17,1517,8.33,0.06,1.38,0
